gene,mean_contribution,sem_contribution,cell_type
ZNF385A,0.0,0.0,NK
ITGA5,0.0,0.0,NK
GTSF1,0.0,0.0,NK
NCKAP1L,0.0,0.0,NK
PDE1B,0.0,0.0,NK
TESPA1,0.0001062,0.0,NK
BLOC1S1,0.0,0.0,NK
RDH5,0.0,0.0,NK
CD63,0.003405,0.000317,NK
AC009779.2,0.0,0.0,NK
GDF11,0.0,0.0,NK
SARNP,0.0,0.0,NK
ORMDL2,0.0,0.0,NK
DNAJC14,0.0,0.0,NK
MMP19,0.0,0.0,NK
PYM1,0.0,0.0,NK
DGKA,0.000389,0.0,NK
CDK2,0.0,0.0,NK
RAB5B,0.0,0.0,NK
SUOX,0.0,0.0,NK
IKZF4,0.0,0.0,NK
PA2G4,0.0,0.0,NK
ESYT1,0.0,0.0,NK
ZC3H10,0.0,0.0,NK
MYL6B,0.0,0.0,NK
MYL6,0.0,0.0,NK
SMARCC2,0.0,0.0,NK
RNF41,5.73e-05,0.0,NK
NABP2,0.0,0.0,NK
ANKRD52,0.0,0.0,NK
COQ10A,0.0,0.0,NK
CS,0.0,0.0,NK
AC073896.2,7.33e-06,0.0,NK
AC073896.3,0.0,0.0,NK
CNPY2,0.0,0.0,NK
PAN2,0.0,0.0,NK
IL23A,0.0,0.0,NK
STAT2,0.0,0.0,NK
TIMELESS,0.0,0.0,NK
SPRYD4,0.0,0.0,NK
RBMS2,0.0,0.0,NK
BAZ2A,0.0,0.0,NK
ATP5F1B,0.0,0.0,NK
PTGES3,0.0,0.0,NK
NACA,0.0,0.0,NK
PRIM1,0.0,0.0,NK
ZBTB39,0.0,0.0,NK
NEMP1,0.0,0.0,NK
NAB2,0.0,0.0,NK
STAT6,0.0,0.0,NK
LRP1,6.527e-05,0.0,NK
SHMT2,0.0,0.0,NK
STAC3,0.0,0.0,NK
R3HDM2,0.0,0.0,NK
ARHGAP9,0.000634,6.104e-05,NK
MARS,0.0,0.0,NK
DDIT3,0.000355,0.0,NK
MBD6,0.0,0.0,NK
DCTN2,0.0,0.0,NK
PIP4K2C,0.0,0.0,NK
DTX3,0.0,0.0,NK
OS9,0.0,0.0,NK
AGAP2,0.0,0.0,NK
TSPAN31,0.0,0.0,NK
CDK4,0.0,0.0,NK
MARCH9,9.78e-05,0.0,NK
METTL1,0.0,0.0,NK
EEF1AKMT3,0.0,0.0,NK
TSFM,0.0,0.0,NK
AVIL,0.0,0.0,NK
CTDSP2,0.0,0.0,NK
ATP23,0.0,0.0,NK
GIHCG,0.0001433,0.0,NK
SLC16A7,0.0001057,0.0,NK
TAFA2,0.0,0.0,NK
USP15,0.0,0.0,NK
MON2,0.0,0.0,NK
LINC01465,0.0,0.0,NK
AC048341.1,0.0,0.0,NK
AC048341.2,0.0,0.0,NK
PPM1H,0.0,0.0,NK
DPY19L2,0.0,0.0,NK
RXYLT1,0.0,0.0,NK
SRGAP1,5e-07,0.0,NK
C12orf66,0.0,0.0,NK
XPOT,0.0,0.0,NK
TBK1,0.0,0.0,NK
RASSF3,0.0,0.0,NK
GNS,0.0,0.0,NK
LEMD3,0.0,0.0,NK
AC026124.2,0.0,0.0,NK
MSRB3,0.0,0.0,NK
HMGA2,0.0,0.0,NK
HMGA2-AS1,0.0,0.0,NK
LLPH,0.0,0.0,NK
TMBIM4,0.0,0.0,NK
IRAK3,0.0001175,0.0,NK
HELB,0.0001563,0.0,NK
GRIP1,0.0,0.0,NK
CAND1,0.0,0.0,NK
DYRK2,0.000177,0.0,NK
IFNG-AS1,1.574e-05,0.0,NK
IFNG,0.0004609,0.0,NK
MDM1,0.0,0.0,NK
LINC02384,7.117e-05,0.0,NK
RAP1B,0.0,0.0,NK
AC090061.1,0.0,0.0,NK
NUP107,0.0,0.0,NK
SLC35E3,0.0,0.0,NK
MDM2,0.0,0.0,NK
AC025423.1,0.0,0.0,NK
CPM,0.0,0.0,NK
CPSF6,0.0,0.0,NK
AC020656.2,0.0,0.0,NK
LYZ,0.002733,0.0001495,NK
AC020656.1,0.0008154,0.0,NK
YEATS4,0.0,0.0,NK
FRS2,0.0,0.0,NK
CCT2,0.0,0.0,NK
BEST3,1.43e-06,0.0,NK
AC025263.1,1.3e-06,0.0,NK
RAB3IP,0.0,0.0,NK
AC025159.1,0.0,0.0,NK
CNOT2,0.0,0.0,NK
KCNMB4,0.0,0.0,NK
ZFC3H1,0.0,0.0,NK
THAP2,0.0,0.0,NK
TMEM19,0.0,0.0,NK
RAB21,0.0,0.0,NK
TBC1D15,0.0,0.0,NK
ATXN7L3B,0.0004377,0.0,NK
CAPS2,0.0,0.0,NK
GLIPR1,0.0,0.0,NK
KRR1,0.0,0.0,NK
PHLDA1,7.69e-05,0.0,NK
NAP1L1,0.0,0.0,NK
BBS10,1e-06,0.0,NK
OSBPL8,0.0,0.0,NK
ZDHHC17,0.0,0.0,NK
CSRP2,0.0,0.0,NK
E2F7,0.0,0.0,NK
SYT1,0.0,0.0,NK
PAWR,0.0,0.0,NK
PPP1R12A,0.0,0.0,NK
PPP1R12A-AS1,0.0,0.0,NK
LIN7A,0.0,0.0,NK
CCDC59,0.0,0.0,NK
METTL25,0.0,0.0,NK
TMTC2,0.0,0.0,NK
C12orf29,0.0,0.0,NK
CEP290,6.425e-05,0.0,NK
TMTC3,0.0,0.0,NK
DUSP6,0.0003908,0.0,NK
AC024909.1,0.0,0.0,NK
POC1B,0.0,0.0,NK
GALNT4,0.0,0.0,NK
POC1B-AS1,0.0,0.0,NK
AC025034.1,0.0,0.0,NK
ATP2B1,0.000286,0.0,NK
ATP2B1-AS1,0.00072,6.104e-05,NK
AC009522.1,2.4e-07,0.0,NK
LINC01619,0.0,0.0,NK
BTG1,0.0,0.0,NK
AC025164.1,0.0006695,6.104e-05,NK
LINC02397,7.49e-05,0.0,NK
EEA1,0.0001241,0.0,NK
NUDT4,0.0,0.0,NK
UBE2N,0.0,0.0,NK
MRPL42,0.0,0.0,NK
SOCS2-AS1,0.0,0.0,NK
SOCS2,8.42e-05,0.0,NK
CRADD,0.0,0.0,NK
PLXNC1,0.0,0.0,NK
CEP83,0.0,0.0,NK
CEP83-DT,0.0,0.0,NK
TMCC3,0.0,0.0,NK
NDUFA12,0.0,0.0,NK
NR2C1,0.0,0.0,NK
FGD6,0.0,0.0,NK
VEZT,0.0,0.0,NK
METAP2,0.0,0.0,NK
USP44,0.0,0.0,NK
SNRPF,0.0,0.0,NK
AMDHD1,0.0,0.0,NK
HAL,0.0,0.0,NK
LTA4H,0.0003483,0.0,NK
ELK3,0.0001777,0.0,NK
AC008149.2,0.0,0.0,NK
CDK17,0.0,0.0,NK
CFAP54,0.0,0.0,NK
NEDD1,0.0,0.0,NK
LINC02453,0.0,0.0,NK
TMPO-AS1,0.0,0.0,NK
TMPO,0.0,0.0,NK
SLC25A3,0.0,0.0,NK
IKBIP,0.0,0.0,NK
APAF1,0.0,0.0,NK
UHRF1BP1L,0.0,0.0,NK
ACTR6,0.0,0.0,NK
DEPDC4,0.0,0.0,NK
SCYL2,0.0,0.0,NK
GAS2L3,0.0,0.0,NK
UTP20,0.0,0.0,NK
ARL1,0.0,0.0,NK
CHPT1,0.0,0.0,NK
SYCP3,0.0,0.0,NK
GNPTAB,0.00103,6.104e-05,NK
DRAM1,0.0,0.0,NK
WASHC3,0.0,0.0,NK
NUP37,0.0,0.0,NK
PARPBP,0.0,0.0,NK
HELLPAR,6e-07,0.0,NK
C12orf42,2.74e-06,0.0,NK
NT5DC3,0.0,0.0,NK
HSP90B1,0.002264,0.0001615,NK
C12orf73,0.0,0.0,NK
TDG,0.0,0.0,NK
HCFC2,0.0,0.0,NK
NFYB,0.0,0.0,NK
TXNRD1,0.0,0.0,NK
EID3,0.0,0.0,NK
CHST11,0.0,0.0,NK
SLC41A2,0.0,0.0,NK
C12orf45,8.875e-05,0.0,NK
WASHC4,0.0002041,0.0,NK
APPL2,0.0,0.0,NK
C12orf75,0.001566,0.0001615,NK
CKAP4,7.516e-05,0.0,NK
TCP11L2,0.0,0.0,NK
POLR3B,0.0,0.0,NK
RIC8B,0.0,0.0,NK
AC007541.1,0.0,0.0,NK
TMEM263,0.0,0.0,NK
MTERF2,0.0,0.0,NK
CRY1,0.0,0.0,NK
BTBD11,0.0,0.0,NK
PWP1,0.0,0.0,NK
PRDM4,0.0,0.0,NK
CMKLR1,0.0,0.0,NK
FICD,0.0,0.0,NK
SART3,0.0,0.0,NK
ISCU,0.0,0.0,NK
SELPLG,0.0006447,6.104e-05,NK
AC007569.1,8.3e-07,0.0,NK
CORO1C,0.0,0.0,NK
SSH1,0.0,0.0,NK
USP30,0.0,0.0,NK
USP30-AS1,0.0,0.0,NK
ALKBH2,0.0,0.0,NK
UNG,0.0,0.0,NK
ACACB,0.0,0.0,NK
KCTD10,0.0,0.0,NK
UBE3B,0.0,0.0,NK
MMAB,0.0,0.0,NK
MVK,0.0,0.0,NK
GLTP,0.0,0.0,NK
TCHP,0.0,0.0,NK
GIT2,0.0,0.0,NK
ANKRD13A,0.0,0.0,NK
C12orf76,5.203e-05,0.0,NK
IFT81,0.0,0.0,NK
ATP2A2,0.0,0.0,NK
ANAPC7,0.0,0.0,NK
ARPC3,0.0,0.0,NK
GPN3,0.0,0.0,NK
FAM216A,0.0,0.0,NK
VPS29,0.0,0.0,NK
PPTC7,0.0,0.0,NK
TCTN1,1.5e-06,0.0,NK
HVCN1,0.0002587,0.0,NK
PPP1CC,0.0,0.0,NK
CUX2,0.0,0.0,NK
PHETA1,0.0,0.0,NK
LINC02356,0.0,0.0,NK
SH2B3,0.0,0.0,NK
ATXN2,0.0,0.0,NK
BRAP,0.0,0.0,NK
ACAD10,0.0,0.0,NK
ALDH2,5.126e-05,0.0,NK
MAPKAPK5-AS1,0.0,0.0,NK
MAPKAPK5,0.0,0.0,NK
TMEM116,0.0,0.0,NK
ERP29,0.0,0.0,NK
NAA25,0.0,0.0,NK
TRAFD1,0.0,0.0,NK
HECTD4,0.0001265,0.0,NK
PTPN11,0.0,0.0,NK
RPH3A,0.0,0.0,NK
OAS1,0.0,0.0,NK
OAS3,2.3e-06,0.0,NK
OAS2,0.0,0.0,NK
DTX1,4.02e-05,0.0,NK
CFAP73,1.24e-05,0.0,NK
DDX54,0.0001562,0.0,NK
RITA1,0.0,0.0,NK
IQCD,2.4e-07,0.0,NK
TPCN1,0.0,0.0,NK
SLC8B1,0.0,0.0,NK
PLBD2,0.0,0.0,NK
SDSL,0.0,0.0,NK
RBM19,0.0,0.0,NK
MED13L,0.0,0.0,NK
AC130895.1,0.0,0.0,NK
LINC00173,0.0,0.0,NK
MAP1LC3B2,0.0,0.0,NK
C12orf49,0.0,0.0,NK
RNFT2,0.0,0.0,NK
HRK,2.635e-05,0.0,NK
FBXW8,0.0,0.0,NK
AC127164.1,0.0,0.0,NK
TESC,0.0,0.0,NK
FBXO21,0.0,0.0,NK
RFC5,0.0,0.0,NK
WSB2,0.0,0.0,NK
VSIG10,0.0,0.0,NK
PEBP1,0.0,0.0,NK
TAOK3,0.0,0.0,NK
SUDS3,0.0,0.0,NK
PRKAB1,0.0,0.0,NK
CIT,0.0,0.0,NK
BICDL1,1.92e-05,0.0,NK
RAB35,0.0,0.0,NK
AC004812.2,0.0,0.0,NK
GCN1,0.0,0.0,NK
PXN-AS1,0.0,0.0,NK
PXN,0.0,0.0,NK
COX6A1,0.0,0.0,NK
TRIAP1,0.0,0.0,NK
GATC,0.0,0.0,NK
SRSF9,0.0,0.0,NK
DYNLL1,0.0,0.0,NK
NRAV,0.0,0.0,NK
COQ5,0.0,0.0,NK
RNF10,0.0,0.0,NK
POP5,0.0,0.0,NK
MLEC,0.0,0.0,NK
UNC119B,4.35e-06,0.0,NK
ACADS,0.0,0.0,NK
SPPL3,0.0,0.0,NK
C12orf43,0.0,0.0,NK
OASL,5.54e-06,0.0,NK
P2RX7,0.0,0.0,NK
P2RX4,0.0,0.0,NK
CAMKK2,0.0,0.0,NK
ANAPC5,0.0,0.0,NK
RNF34,0.0,0.0,NK
KDM2B,0.0,0.0,NK
ORAI1,0.0,0.0,NK
MORN3,0.0,0.0,NK
TMEM120B,0.0,0.0,NK
RHOF,0.0,0.0,NK
LINC01089,0.0,0.0,NK
AC084018.2,8.8e-06,0.0,NK
SETD1B,0.0,0.0,NK
PSMD9,0.0,0.0,NK
WDR66,1e-07,0.0,NK
BCL7A,0.0002859,0.0,NK
MLXIP,0.0002329,0.0,NK
DIABLO,0.0,0.0,NK
VPS33A,0.0,0.0,NK
CLIP1,0.0,0.0,NK
ZCCHC8,0.0,0.0,NK
RSRC2,0.0,0.0,NK
KNTC1,0.0,0.0,NK
HCAR2,0.0,0.0,NK
HCAR3,2e-07,0.0,NK
DENR,0.0,0.0,NK
CCDC62,0.0,0.0,NK
HIP1R,0.0,0.0,NK
VPS37B,0.0,0.0,NK
ABCB9,0.0,0.0,NK
OGFOD2,0.0,0.0,NK
ARL6IP4,0.0,0.0,NK
PITPNM2,2.396e-05,0.0,NK
MPHOSPH9,0.0,0.0,NK
C12orf65,0.0,0.0,NK
CDK2AP1,0.0,0.0,NK
SBNO1,0.0,0.0,NK
SBNO1-AS1,0.0,0.0,NK
KMT5A,0.0,0.0,NK
RILPL2,0.0002164,0.0,NK
SNRNP35,0.0,0.0,NK
RILPL1,0.0,0.0,NK
TMED2-DT,0.0,0.0,NK
TMED2,0.0,0.0,NK
DDX55,0.0,0.0,NK
EIF2B1,0.0,0.0,NK
GTF2H3,0.0,0.0,NK
TCTN2,0.0,0.0,NK
ATP6V0A2,0.0,0.0,NK
CCDC92,0.0,0.0,NK
ZNF664,0.0,0.0,NK
NCOR2,0.0,0.0,NK
SCARB1,0.0,0.0,NK
UBC,0.0,0.0,NK
DHX37,0.0,0.0,NK
BRI3BP,0.0,0.0,NK
AACS,0.0,0.0,NK
SLC15A4,0.0001767,0.0,NK
GLT1D1,0.0,0.0,NK
STX2,0.0,0.0,NK
RAN,0.0,0.0,NK
ADGRD1,0.0,0.0,NK
SFSWAP,0.0,0.0,NK
MMP17,0.0,0.0,NK
ULK1,2.58e-05,0.0,NK
PUS1,0.0,0.0,NK
EP400,0.0,0.0,NK
DDX51,0.0,0.0,NK
NOC4L,0.0,0.0,NK
LINC02361,0.0,0.0,NK
FBRSL1,0.0,0.0,NK
POLE,0.0,0.0,NK
PXMP2,0.0,0.0,NK
PGAM5,0.0,0.0,NK
ANKLE2,0.0,0.0,NK
GOLGA3,0.0,0.0,NK
CHFR,0.0,0.0,NK
AC127070.1,0.0,0.0,NK
ZNF605,0.0,0.0,NK
ZNF26,0.0,0.0,NK
ZNF84,0.0,0.0,NK
ZNF140,0.0,0.0,NK
ZNF891,1.97e-05,0.0,NK
ZNF10,0.0,0.0,NK
ZNF268,0.0,0.0,NK
MPHOSPH8,0.0,0.0,NK
PSPC1,0.0,0.0,NK
ZMYM5,0.0,0.0,NK
AL355001.2,0.0,0.0,NK
ZMYM2,0.0,0.0,NK
CRYL1,0.0,0.0,NK
IFT88,0.0,0.0,NK
AL161772.1,0.0,0.0,NK
EEF1AKMT1,0.0,0.0,NK
XPO4,0.0,0.0,NK
LATS2,0.0,0.0,NK
LATS2-AS1,0.0,0.0,NK
SAP18,0.0,0.0,NK
SKA3,0.0,0.0,NK
MRPL57,0.0,0.0,NK
LINC00539,0.0,0.0,NK
ZDHHC20,0.0,0.0,NK
MICU2,0.0,0.0,NK
SACS,0.0,0.0,NK
MIPEP,0.0,0.0,NK
SPATA13,0.0,0.0,NK
PARP4,0.0,0.0,NK
CENPJ,0.0,0.0,NK
PABPC3,0.0,0.0,NK
MTMR6,0.0,0.0,NK
NUP58,0.0,0.0,NK
RNF6,0.0,0.0,NK
AL138966.2,0.0,0.0,NK
CDK8,0.0,0.0,NK
USP12,0.0,0.0,NK
RASL11A,0.0,0.0,NK
GTF3A,0.0,0.0,NK
MTIF3,0.0002706,0.0,NK
LNX2,0.0,0.0,NK
POLR1D,0.0,0.0,NK
FLT3,0.0,0.0,NK
PAN3-AS1,0.0,0.0,NK
PAN3,0.0,0.0,NK
FLT1,2e-07,0.0,NK
POMP,0.0,0.0,NK
SLC46A3,0.0,0.0,NK
SLC7A1,0.0,0.0,NK
UBL3,0.0,0.0,NK
KATNAL1,0.0,0.0,NK
LINC00426,2.11e-05,0.0,NK
HMGB1,0.0,0.0,NK
USPL1,0.0,0.0,NK
ALOX5AP,0.001627,0.0001495,NK
HSPH1,0.0,0.0,NK
B3GLCT,0.0,0.0,NK
FRY,0.0,0.0,NK
FRY-AS1,0.0,0.0,NK
BRCA2,0.0,0.0,NK
N4BP2L1,0.0,0.0,NK
N4BP2L2,0.0,0.0,NK
N4BP2L2-IT2,0.0,0.0,NK
PDS5B,0.0,0.0,NK
AL138820.1,0.0,0.0,NK
RFC3,0.0,0.0,NK
AL161891.1,0.0,0.0,NK
NBEA,0.0,0.0,NK
SPART,0.0,0.0,NK
RFXAP,0.0,0.0,NK
ALG5,0.0,0.0,NK
EXOSC8,0.0,0.0,NK
SUPT20H,0.0,0.0,NK
UFM1,0.0,0.0,NK
PROSER1,0.0,0.0,NK
NHLRC3,0.0,0.0,NK
COG6,0.0,0.0,NK
FOXO1,0.0002345,0.0,NK
MRPS31,0.000202,0.0,NK
SLC25A15,0.0,0.0,NK
AL590064.1,0.0,0.0,NK
ELF1,0.0,0.0,NK
WBP4,0.0,0.0,NK
KBTBD6,0.0,0.0,NK
AL354696.2,0.0,0.0,NK
KBTBD7,0.0,0.0,NK
MTRF1,0.0,0.0,NK
NAA16,0.0,0.0,NK
RGCC,0.0,0.0,NK
VWA8,0.0,0.0,NK
DGKH,1.85e-06,0.0,NK
AKAP11,0.0,0.0,NK
EPSTI1,0.0,0.0,NK
DNAJC15,0.0,0.0,NK
CCDC122,0.0,0.0,NK
LACC1,0.0,0.0,NK
TSC22D1,7.576e-05,0.0,NK
TSC22D1-AS1,0.0,0.0,NK
NUFIP1,0.0,0.0,NK
GPALPP1,0.0,0.0,NK
GTF2F2,0.0,0.0,NK
TPT1,0.003277,0.000193,NK
AL138963.4,0.0,0.0,NK
TPT1-AS1,0.0,0.0,NK
SLC25A30,0.0,0.0,NK
COG3,0.0,0.0,NK
ZC3H13,0.0,0.0,NK
CPB2-AS1,6e-07,0.0,NK
LCP1,0.0,0.0,NK
RUBCNL,5.656e-05,0.0,NK
LRCH1,0.0,0.0,NK
ESD,0.0,0.0,NK
SUCLA2,0.0,0.0,NK
LINC00562,0.0,0.0,NK
NUDT15,0.0,0.0,NK
MED4,0.0,0.0,NK
ITM2B,0.0,0.0,NK
RB1-DT,0.0,0.0,NK
RB1,0.0001569,0.0,NK
LPAR6,0.00010586,0.0,NK
RCBTB2,0.0,0.0,NK
CYSLTR2,0.0,0.0,NK
AL161421.1,0.0,0.0,NK
FNDC3A,0.0,0.0,NK
CDADC1,0.0,0.0,NK
CAB39L,0.0,0.0,NK
SETDB2,0.0,0.0,NK
PHF11,0.0,0.0,NK
RCBTB1,0.0,0.0,NK
ARL11,0.0,0.0,NK
EBPL,0.0,0.0,NK
KPNA3,0.0,0.0,NK
SPRYD7,0.0,0.0,NK
DLEU2,0.0,0.0,NK
TRIM13,0.0,0.0,NK
KCNRG,0.0,0.0,NK
DLEU1,0.0,0.0,NK
AL137060.3,0.0,0.0,NK
DLEU7,0.0,0.0,NK
RNASEH2B,0.0,0.0,NK
INTS6,0.0,0.0,NK
INTS6-AS1,0.0,0.0,NK
WDFY2,0.0001095,0.0,NK
DHRS12,0.0,0.0,NK
AL162377.1,0.0,0.0,NK
ALG11,0.0,0.0,NK
NEK5,0.0,0.0,NK
NEK3,0.0,0.0,NK
THSD1,0.0,0.0,NK
VPS36,0.0,0.0,NK
AL359513.1,0.0,0.0,NK
CKAP2,0.0,0.0,NK
HNRNPA1L2,0.0,0.0,NK
AL139089.1,0.0,0.0,NK
SUGT1,0.0,0.0,NK
DIAPH3,0.0,0.0,NK
TDRD3,0.0,0.0,NK
PCDH9,0.0002033,0.0,NK
DACH1,0.0,0.0,NK
MZT1,0.0,0.0,NK
BORA,0.0,0.0,NK
DIS3,0.0,0.0,NK
PIBF1,0.0,0.0,NK
KLF5,0.0,0.0,NK
KLF12,0.0,0.0,NK
LINC00402,8.7e-06,0.0,NK
AL353660.1,0.0,0.0,NK
TBC1D4,6.96e-05,0.0,NK
COMMD6,0.0,0.0,NK
UCHL3,0.0,0.0,NK
LMO7,5.96e-06,0.0,NK
KCTD12,0.0001334,0.0,NK
CLN5,0.0,0.0,NK
FBXL3,0.0,0.0,NK
MYCBP2-AS1,0.0,0.0,NK
MYCBP2,0.0,0.0,NK
SLAIN1,0.0,0.0,NK
OBI1,0.0,0.0,NK
RBM26,0.0,0.0,NK
RBM26-AS1,0.0,0.0,NK
NDFIP2,0.0,0.0,NK
SPRY2,8.05e-06,0.0,NK
MIR17HG,0.0,0.0,NK
TGDS,0.0,0.0,NK
GPR180,0.0,0.0,NK
ABCC4,0.0,0.0,NK
CLDN10,0.0,0.0,NK
DNAJC3-DT,0.0,0.0,NK
DNAJC3,0.0,0.0,NK
AL138955.1,0.0,0.0,NK
UGGT2,0.0,0.0,NK
MBNL2,0.0,0.0,NK
AL442067.3,5e-07,0.0,NK
RAP2A,0.0,0.0,NK
IPO5,0.0,0.0,NK
FARP1,0.0,0.0,NK
STK24,0.0,0.0,NK
DOCK9,0.0,0.0,NK
DOCK9-DT,0.0,0.0,NK
UBAC2-AS1,0.0,0.0,NK
UBAC2,0.0,0.0,NK
GPR18,9.77e-05,0.0,NK
GPR183,0.00118,0.0001221,NK
TM9SF2,0.0,0.0,NK
LINC01232,0.0,0.0,NK
CLYBL,0.0,0.0,NK
PCCA-DT,0.0,0.0,NK
PCCA,0.0,0.0,NK
GGACT,0.0,0.0,NK
AL356966.1,0.0,0.0,NK
TMTC4,0.0,0.0,NK
FGF14-AS2,0.0,0.0,NK
TPP2,0.0,0.0,NK
TEX30,0.0,0.0,NK
BIVM,0.0,0.0,NK
ERCC5,0.0,0.0,NK
ARGLU1,0.0,0.0,NK
LIG4,0.0,0.0,NK
ABHD13,0.0,0.0,NK
TNFSF13B,0.0001277,0.0,NK
IRS2,0.0004168,0.0,NK
RAB20,0.0,0.0,NK
NAXD,0.0,0.0,NK
CARS2,0.0,0.0,NK
ING1,0.0,0.0,NK
ANKRD10,0.0,0.0,NK
ANKRD10-IT1,0.0,0.0,NK
AL442128.2,0.0,0.0,NK
ARHGEF7,0.0,0.0,NK
TUBGCP3,0.0,0.0,NK
AL139384.1,0.0,0.0,NK
ATP11A,0.0,0.0,NK
MCF2L,0.0,0.0,NK
MCF2L-AS1,0.0,0.0,NK
PCID2,0.0,0.0,NK
CUL4A,0.0,0.0,NK
LAMP1,0.0,0.0,NK
GRTP1,0.0,0.0,NK
DCUN1D2,2.56e-06,0.0,NK
TMCO3,0.0,0.0,NK
AL442125.1,0.0,0.0,NK
TFDP1,0.0001916,0.0,NK
TMEM255B,0.0,0.0,NK
GAS6-AS1,0.0,0.0,NK
GAS6,0.0,0.0,NK
RASA3,0.0004792,0.0,NK
CDC16,0.0,0.0,NK
UPF3A,0.0,0.0,NK
CHAMP1,0.0,0.0,NK
TTC5,0.0,0.0,NK
CCNB1IP1,0.0,0.0,NK
AL355075.4,4.85e-05,0.0,NK
PARP2,0.0,0.0,NK
TEP1,0.0,0.0,NK
KLHL33,0.0,0.0,NK
OSGEP,0.0,0.0,NK
APEX1,0.0,0.0,NK
PIP4P1,0.0,0.0,NK
PNP,0.0,0.0,NK
ANG,0.0,0.0,NK
RNASE4,0.0,0.0,NK
RNASE6,8.744e-05,0.0,NK
RNASE3,0.0,0.0,NK
AL355922.1,0.0,0.0,NK
RNASE2,0.0001159,0.0,NK
METTL17,0.0,0.0,NK
NDRG2,0.0,0.0,NK
ARHGEF40,1.23e-05,0.0,NK
ZNF219,0.0,0.0,NK
LINC00641,0.0,0.0,NK
HNRNPC,0.0,0.0,NK
SUPT16H,0.0,0.0,NK
CHD8,0.0,0.0,NK
RAB2B,0.0,0.0,NK
TOX4,0.0,0.0,NK
METTL3,0.0,0.0,NK
TRAV17,0.0,0.0,NK
AC244502.1,1.6e-06,0.0,NK
TRDC,0.004673,0.0003343,NK
TRAC,0.0046,0.000273,NK
DAD1,0.0,0.0,NK
ABHD4,0.0,0.0,NK
OXA1L,0.0,0.0,NK
SLC7A7,4.166e-05,0.0,NK
MRPL52,0.0,0.0,NK
LRP10,0.0,0.0,NK
REM2,0.0,0.0,NK
RBM23,0.0,0.0,NK
PRMT5-AS1,4e-06,0.0,NK
PRMT5,0.0,0.0,NK
HAUS4,0.0,0.0,NK
C14orf93,0.0,0.0,NK
PSMB5,0.0,0.0,NK
ACIN1,0.0,0.0,NK
C14orf119,0.0,0.0,NK
CEBPE,0.0,0.0,NK
SLC7A8,0.0,0.0,NK
HOMEZ,0.0,0.0,NK
PPP1R3E,0.0,0.0,NK
BCL2L2,0.0,0.0,NK
PABPN1,0.0,0.0,NK
SLC22A17,0.0,0.0,NK
NGDN,0.0,0.0,NK
ZFHX2-AS1,0.0,0.0,NK
AP1G2,0.0,0.0,NK
AL135999.1,0.0,0.0,NK
DHRS4-AS1,0.0,0.0,NK
DHRS4,0.0,0.0,NK
DHRS4L2,0.0,0.0,NK
AL136419.3,0.0,0.0,NK
NRL,0.0,0.0,NK
PCK2,0.0,0.0,NK
DCAF11,0.0,0.0,NK
FITM1,0.0,0.0,NK
PSME1,0.0,0.0,NK
EMC9,0.0,0.0,NK
AL136295.2,0.0,0.0,NK
PSME2,0.0,0.0,NK
RNF31,0.0,0.0,NK
IRF9,0.0002553,0.0,NK
REC8,0.0,0.0,NK
IPO4,0.0,0.0,NK
TM9SF1,0.0,0.0,NK
AL136295.7,0.0,0.0,NK
CHMP4A,0.0,0.0,NK
MDP1,0.0,0.0,NK
NEDD8,0.0,0.0,NK
GMPR2,0.0,0.0,NK
TINF2,0.0,0.0,NK
RABGGTA,0.0,0.0,NK
AL096870.8,0.0,0.0,NK
AL096870.6,0.0,0.0,NK
DHRS1,0.0,0.0,NK
NOP9,0.0,0.0,NK
CIDEB,0.0,0.0,NK
LTB4R2,0.0,0.0,NK
LTB4R,0.0,0.0,NK
ADCY4,0.0,0.0,NK
RIPK3,0.0,0.0,NK
NYNRIN,0.0,0.0,NK
KHNYN,0.0,0.0,NK
SDR39U1,0.0,0.0,NK
CTSG,6e-08,0.0,NK
GZMH,0.00861,0.0005355,NK
GZMB,0.01953,0.001014,NK
G2E3,0.0,0.0,NK
SCFD1,0.0,0.0,NK
COCH,0.0,0.0,NK
STRN3,0.0,0.0,NK
AP4S1,0.0,0.0,NK
HECTD1,0.0,0.0,NK
HEATR5A,0.0,0.0,NK
DTD2,0.0,0.0,NK
NUBPL,0.0,0.0,NK
ARHGAP5-AS1,0.0,0.0,NK
ARHGAP5,0.0,0.0,NK
AKAP6,0.0,0.0,NK
EGLN3,0.0,0.0,NK
SPTSSA,0.0,0.0,NK
EAPP,0.0,0.0,NK
SNX6,0.0,0.0,NK
CFL2,0.0,0.0,NK
BAZ1A,0.0,0.0,NK
AL121603.2,0.0,0.0,NK
SRP54,0.0,0.0,NK
FAM177A1,0.0,0.0,NK
PPP2R3C,0.0,0.0,NK
PRORP,0.0,0.0,NK
PSMA6,0.0,0.0,NK
NFKBIA,0.0,0.0,NK
RALGAPA1,0.0,0.0,NK
BRMS1L,0.0,0.0,NK
MBIP,0.0,0.0,NK
SLC25A21,0.0,0.0,NK
MIPOL1,0.0,0.0,NK
SEC23A,0.0,0.0,NK
GEMIN2,0.0,0.0,NK
TRAPPC6B,0.0,0.0,NK
AL109628.2,0.0,0.0,NK
PNN,0.0,0.0,NK
MIA2,0.0,0.0,NK
AL132639.2,0.0,0.0,NK
